GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ng-nexus-core,com.evolvsys.nexuse2e.core.route.repository,PartnerConnectionBatchLoader,0,5,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.route.repository,RouteRepository,15,0,2,0,4,0,2,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload.mapper,PayloadMapper,12,7,0,0,1,3,1,2,1,2
ng-nexus-core,com.evolvsys.nexuse2e.internal,ContextPayload,18,26,0,0,7,10,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.internal,MessageType,0,33,0,0,0,6,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.internal,Severity,21,0,0,0,4,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.internal,BinaryEncoding,0,47,0,0,0,11,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,RequestParameterPipelet,0,282,3,9,0,105,3,7,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,StaticHttpHeaderPipelet,0,111,0,8,0,34,0,8,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,MessageUnpackagerPipelet,51,185,6,11,15,48,6,10,0,7
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,PlainHttpAcknowledgmentReferencePipelet,0,93,0,4,0,32,0,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,PlainHttpMessageUnpackagerPipelet,0,62,1,3,0,17,1,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,RoutingByRequestParameterPipelet,0,194,0,12,0,70,0,10,0,4
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.http,MessagePackagerPipelet,30,269,6,21,9,74,7,15,1,7
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload,PayloadBinaryContentType,34,71,0,4,10,23,0,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload,MetaDataDtoComparator,0,33,0,0,0,6,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.manual.service,ManualMessageService,1,117,2,6,0,27,2,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.manual.service,ManualMessageGraphQLService,21,4,0,0,4,1,3,1,3,1
ng-nexus-core,com.evolvsys.nexuse2e.core.keyvalue.persistence,PersistentKeyValue,20,52,4,4,6,11,4,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.keyvalue.persistence,InMemoryPersistentKeyValueRepositoryImpl,0,30,0,0,0,5,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.keyvalue.persistence,JpaPersistentKeyValueRepositoryImpl,0,46,0,0,0,10,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.generator,UUIDConversationIdGenerator,0,6,0,0,0,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.message.generator,UUIDMessageIdGenerator,0,6,0,0,0,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.service.http.client,HttpContextSslUtils,0,253,0,24,0,77,0,22,0,10
ng-nexus-core,com.evolvsys.nexuse2e.core.service.http.client,HttpContextFactory,14,74,0,6,6,22,0,8,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload.security,PayloadAccessInterceptor,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.service.service,ServiceService,26,130,0,0,5,32,2,7,2,7
ng-nexus-core,com.evolvsys.nexuse2e.core.service.service,ServiceGraphQLService,0,86,0,0,0,16,0,12,0,12
ng-nexus-core,com.evolvsys.nexuse2e.core.component.service,ComponentFilterUtils.StringFilter,3,29,1,3,1,8,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.component.service,ComponentGraphQLService,11,0,0,0,2,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.component.service,ComponentPostCreationService,0,33,0,0,0,10,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.component.service,ComponentFilterUtils,0,50,0,6,0,7,0,7,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.component.service,ComponentService,1,65,1,1,1,14,1,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateKeystoreUtils,133,64,6,8,47,21,6,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateInitializer,0,16,0,0,0,5,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateContainerActiveCertificateBatchLoader,70,0,4,0,14,0,5,0,3,0
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateChainLoader,144,4,6,0,32,1,6,1,3,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateValidator,25,44,0,2,9,12,0,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateChainBinaryType,21,71,1,1,7,24,1,5,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateBinaryType,19,113,0,2,6,30,0,6,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateIdGenerator,36,88,4,2,7,23,5,8,2,8
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateContainerCertificatesBatchLoader,16,7,0,0,2,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateFileOwnerProvider,12,9,0,0,2,2,2,2,2,2
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateHelper,42,106,6,12,20,32,6,7,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateEntityFactory,118,273,8,16,38,78,10,14,3,9
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateGraphQLService,91,0,0,0,21,0,13,0,13,0
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,ClientCertificateKeystoreBinaryType,31,144,1,1,8,39,2,5,1,5
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateService,246,201,11,7,73,55,17,6,8,6
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificatePemWriter,36,104,0,4,17,24,0,8,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateContainerGraphQLService,0,47,0,0,0,8,0,7,0,7
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateCrudService,144,13,8,0,35,4,12,2,8,2
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateContainerBatchLoader,0,5,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateContainerService,14,9,0,0,2,3,2,1,2,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.service,CertificateEntityUtils,14,69,0,4,0,19,2,6,2,4
ng-nexus-core,com.evolvsys.nexuse2e.core.route.validation,ValidRouteHasChoreographiesConstraintValidator,3,13,1,3,1,3,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.route.validation,ValidRouteHasActionsConstraintValidator,3,14,1,3,1,3,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.route.validation,RouteIdConstraintValidator,12,36,2,6,0,5,2,6,1,3
ng-nexus-core,com.evolvsys.nexuse2e.core.service.security,ServiceAccessInterceptor,13,3,2,0,4,1,2,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.pipelet.file,FileNamePartnerPatternPipelet,75,49,2,0,16,25,4,3,3,3
ng-nexus-core,com.evolvsys.nexuse2e.core.message.manual.validation,ValidPayloadConstraintValidator,14,0,4,0,2,0,4,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.message.manual.validation,ValidConversationRepeatConstraintValidator,15,0,4,0,2,0,4,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.pipelet.mapper,PipeletMapper,0,19,0,0,0,4,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.settings.service,ApplicationSettingsGraphQLService,19,0,0,0,4,0,4,0,4,0
ng-nexus-core,com.evolvsys.nexuse2e.core.settings.service,ApplicationSettingsService,0,29,0,0,0,7,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.settings.service,ApplicationSettingsInitializer,5,36,0,2,0,11,1,3,1,2
ng-nexus-core,com.evolvsys.nexuse2e.core.settings.service,ApplicationSettingsCrudService,0,57,0,2,0,15,0,6,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.database,IncrementPrimaryKeyIdDbValue,32,57,3,3,11,12,4,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.database,LocalDateTimeNowDbValue,9,0,0,0,3,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,ContextMetaDataMapper,0,265,2,38,0,58,2,29,0,11
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,ConversationMapper,0,19,0,0,0,4,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,ContextMessageMapper,1,74,1,11,1,16,1,11,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,ContextConversationMapper,0,28,0,0,0,8,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,MessageMapper,0,19,0,0,0,4,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.message.mapper,ContextPayloadMapper,2,126,1,9,0,31,1,14,0,10
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.mapper,PartnerConnectionMapper,12,7,0,0,1,3,1,2,1,2
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.mapper,PartnerMapper,14,86,6,4,0,19,5,6,1,5
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.mapper,ContextPartnerMapper,2,18,1,1,1,5,1,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.mapper,ContextConnectionMapper,29,22,4,2,9,7,4,5,2,4
ng-nexus-core,com.evolvsys.nexuse2e.core.partner.mapper,BasePartnerMapper,12,7,0,0,1,3,1,2,1,2
ng-nexus-core,com.evolvsys.nexuse2e.core.changelog.service,ChangelogRepository,0,71,2,4,0,20,2,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.changelog.service,ChangelogGraphQLService,4,0,0,0,1,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.listener,ManualActionEntityListener,0,8,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.listener,ManualActionEventListener,0,7,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,MessageLogContextHolder,4,48,0,4,2,14,1,11,1,9
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,DatabaseLogFilter,2,140,1,35,1,26,1,26,0,9
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,CustomEmailLogbackAppender.new EventEvaluatorBase() {...},0,5,0,0,0,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,CustomEmailLogbackAppender,11,196,6,12,2,50,6,10,0,7
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,MessageLogbackConverter,4,28,0,4,2,12,0,5,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,MessageLogbackAppender,38,123,4,8,9,38,6,10,2,8
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,DatabaseLogFilterHelper,6,86,1,5,2,21,1,5,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,TemplateLayout,11,34,1,3,3,9,1,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging,LogbackErrorStatusListener,11,0,2,0,4,0,3,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.pipeline.service,PipelineService,4,154,0,0,1,36,1,6,1,6
ng-nexus-core,com.evolvsys.nexuse2e.core.pipeline.service,PipelineGraphQLService,68,4,0,0,12,1,9,1,9,1
ng-nexus-core,com.evolvsys.nexuse2e.core.service.listener,ServiceChangeListenerService,0,27,0,0,0,10,0,5,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.service.listener,ServiceCrudEventListener,0,43,0,4,0,12,0,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.config,ConfigValidatorService,0,96,0,6,0,35,0,5,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.config,NEXUSe2eConfigurationProperties,0,9,0,0,0,3,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.pipeline.mapper,PipelineMapper,94,10,10,0,15,4,9,2,4,2
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.repository,CertificateContainerRepository,9,0,0,0,2,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.repository,CertificateContainerQueryDelegate,0,45,4,4,0,9,4,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.repository,CertificateRepository,9,0,0,0,1,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.repository,CertificateQueryDelegate,26,147,12,8,4,32,10,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.security.filter,IpFilter,32,75,2,6,5,22,2,4,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.security.filter,HttpsFilter,0,50,0,8,0,14,0,6,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload.service,PayloadBatchLoader,0,5,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload.service,PayloadGraphQLService,31,0,2,0,9,0,4,0,3,0
ng-nexus-core,com.evolvsys.nexuse2e.core.message.payload.service,PayloadMetaDataBatchLoader,0,7,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonSplitterTransformatorService,16,322,1,21,5,98,1,20,0,10
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonToCsvTransformerService,10,214,1,5,5,71,1,7,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonAggregatorProcessor,59,452,9,52,14,115,11,45,2,16
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,UnzipTransformatorService,47,177,6,10,13,67,5,8,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,TransformatorSupportService,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonFieldRenderType,6,55,0,2,2,14,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonToCsvWriter,0,136,0,8,0,33,0,10,0,6
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,CsvPayloadProcessor,47,412,6,26,17,115,6,21,0,11
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,IteratorWrapper,62,75,7,1,27,20,4,5,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,CsvToJsonSplitterTransformatorService,16,390,6,16,4,141,6,10,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonSplitKey,0,38,1,7,0,9,1,4,0,1
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonAggregatorTransformatorService,8,202,1,3,2,87,1,6,0,5
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonFieldRenderType.new JsonFieldRenderType() {...},5,12,0,0,2,4,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonFieldRenderType.new JsonFieldRenderType() {...},5,11,0,0,2,4,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonFieldRenderType.new JsonFieldRenderType() {...},5,19,0,2,2,6,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonFieldRenderType.new JsonFieldRenderType() {...},5,19,0,2,2,6,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.impl.service.support.transformator,JsonToCsvReader,0,111,0,11,0,29,0,11,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.database,DatabaseUtils,18,105,0,2,7,25,1,7,1,6
ng-nexus-core,com.evolvsys.nexuse2e.core.database,DynamicDatabaseValue,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.database,Order,0,15,0,0,0,3,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.repository,ChoreographyRouteBatchLoader,12,7,0,0,1,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.repository,ChoreographyActionBatchLoader,21,7,0,0,4,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.security,CertificateContainerAccessInterceptor,13,3,2,0,4,1,2,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.security,CertificateAccessInterceptor,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.function,NexusConsumer,14,0,0,0,5,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.function,NexusBiConsumer,16,0,0,0,5,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.function,NexusFunction,30,0,0,0,5,0,6,0,6,0
ng-nexus-core,com.evolvsys.nexuse2e.core.function,NexusBiFunction,14,0,0,0,2,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFilterCacheService,0,25,0,0,0,5,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,ShutdownListener,0,11,0,0,0,4,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,AllLogsBinaryType,11,119,4,8,4,30,4,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFileGraphQLService,6,0,0,0,2,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFilterMessageStatusesBatchLoader,0,6,0,0,0,2,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFilterGraphQLService,30,0,0,0,6,0,5,0,5,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LoggingCleanupService,19,87,0,4,3,21,0,6,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFileService,10,74,3,9,5,20,3,5,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogSchedulerJobConfiguration,0,40,0,0,0,14,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogFilterService,26,6,0,0,3,2,3,1,3,1
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,PersistLogsJob,4,0,0,0,2,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,SingleLogBinaryType,21,69,1,5,3,18,1,7,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LogGraphQLService,15,0,0,0,3,0,3,0,3,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.service,LoggingService,117,178,5,9,30,44,7,12,4,8
ng-nexus-core,com.evolvsys.nexuse2e.core.pipeline.model,Pipeline,0,26,0,2,0,6,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.rhino,DefaultFunctions,144,142,12,8,20,25,15,7,4,6
ng-nexus-core,com.evolvsys.nexuse2e.core.rhino,RhinoScript,0,102,2,8,0,19,2,7,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.component.exception,ComponentCreationException,16,0,0,0,7,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,MessageCountMessageActionManualActionBatchLoader,51,0,0,0,11,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,PurgeManualActionGraphQLService,5,0,0,0,1,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ConfigImportManualActionCrudService,0,10,0,0,0,3,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ConfigImportManualActionGraphQLService,5,0,0,0,1,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,MessagesMessageActionManualActionBatchLoader,12,7,0,0,1,2,1,1,1,1
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,PurgeManualActionService,28,122,2,2,14,31,2,5,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ConfigImportOldFileOwnerProvider,0,21,0,0,0,4,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ConfigImportManualActionService,14,155,1,1,7,40,1,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,PurgeManualActionCrudService,0,10,0,0,0,3,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,MessageActionManualActionGraphQLService,20,0,0,0,3,0,3,0,3,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ManualActionGraphQLService,15,0,0,0,2,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ConfigImportNewFileOwnerProvider,0,21,0,0,0,4,0,4,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,MessageActionManualActionService,11,107,0,2,3,24,1,5,1,4
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,ManualActionCrudService,0,29,0,0,0,6,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.manualaction.service,MessageActionManualActionCrudService,0,10,0,0,0,3,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.validation,ValidCertificateContainerHasRoutesConstraintValidator,3,14,1,3,1,3,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.certificate.validation,ValidCertificateContainerHasCertificatesConstraintValidator,3,13,1,3,1,3,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.model,MetaDataType,0,57,0,0,0,10,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.model,MessageDirection,0,27,0,0,0,5,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,CaCertConfig,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,PipeletConfig,0,6,0,0,0,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,ConfigAuthenticationType,0,21,0,0,0,4,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,CertificateConfig,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,PartnerType,0,15,0,0,0,3,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.config.model,ServiceConfig,0,6,0,0,0,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.repository,LogRepository,10,0,0,0,1,0,1,0,1,0
ng-nexus-core,com.evolvsys.nexuse2e.core.logging.repository,LogQueryDelegate,7,124,5,12,1,29,5,8,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.component.creation,SchedulingServicePostCreationProcessor,0,9,0,0,0,3,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.component.creation,ComponentPostCreationProcessor,0,6,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.component.creation,BeanFactoryPostCreationProcessor,0,16,0,0,0,6,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyAddRouteAction.new ProcessParameter() {...},0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyRemoveRouteAction,36,5,2,0,6,1,4,1,3,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyAddRouteAction,50,8,4,0,11,2,4,1,2,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyLinkRouteAction.new ProcessParameter() {...},0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyLinkRouteAction,57,5,2,0,15,1,4,1,3,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyRemoveRouteAction.new ProcessParameter() {...},0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.choreography.action,ChoreographyActionType,0,41,0,0,0,13,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.service.mapper,ServiceMapper,0,46,0,2,0,8,0,5,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.async,ExecutorConfiguration,0,60,0,0,0,22,0,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,DateRangeFilterUtils.Range,0,155,0,0,0,28,0,10,0,10
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,DateRangeFilterUtils,0,35,0,6,0,8,0,4,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,StreamUtils,0,58,0,2,0,11,0,4,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,ErrorUtils,0,127,0,10,0,27,0,8,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,PayloadPatternToken,0,105,0,0,0,24,0,6,0,6
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,LoggingUtils,0,20,0,0,0,6,0,3,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,BeanValidationUtils,0,33,1,3,0,6,1,2,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,BatchLoaderUtils,0,29,0,2,0,5,0,3,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,PatternReplaceUtils,0,60,0,6,0,11,0,6,0,3
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,LoggingUtils.GlobalWrapper,626,24,0,0,96,4,96,4,96,4
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,LoggingUtils.ForMessageWrapper,491,15,0,0,98,3,49,2,49,2
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,ContextPatternToken,0,177,0,0,0,32,0,12,0,12
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,NEXUSe2eFileUtils,0,102,0,4,0,22,0,11,0,9
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,ResourceUtils,6,176,2,17,1,42,2,12,0,4
ng-nexus-core,com.evolvsys.nexuse2e.core.utils,HttpUtils,0,81,0,6,0,18,0,8,0,5
ng-nexus-core,com.evolvsys.nexuse2e.core.parameter.security,ParameterAccessInterceptor,0,3,0,0,0,1,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MetaData,62,695,5,23,11,134,10,94,6,84
ng-nexus-core,com.evolvsys.nexuse2e.core.message,ContextMessageService,349,4,12,0,78,1,24,1,18,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MessageRunner,12,36,0,0,2,9,1,4,1,4
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MessageManualActionCountBatchLoader,59,0,0,0,10,0,2,0,2,0
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MessageRunner.new Supplier() {...},3,10,0,0,1,2,0,2,0,2
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MetaDataLinkType,0,15,0,0,0,3,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.message,MessageStatus,0,81,0,0,0,14,0,1,0,1
ng-nexus-core,com.evolvsys.nexuse2e.core.service.validation,ServiceValidationUtils,11,12,3,3,1,2,2,2,0,1
